personaLabel	genderLabel	age	coord	articolo
Federico Bonaglia	maschio	47	Point(10.216666666 45.370277777)	https://it.wikipedia.org/wiki/Federico_Bonaglia
Federico Bricolo	maschio	53	Point(10.85 45.4)	https://it.wikipedia.org/wiki/Federico_Bricolo
Federico Buffa	maschio	60	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Federico_Buffa
Federico Butera	maschio	79	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Federico_Butera
Federico Calcagno	maschio	61	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Federico_Calcagno
Federico Cesari	maschio	22	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Federico_Cesari
Federico Chiacchiari	maschio	59	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Federico_Chiacchiari
Federico Conte	maschio	47	Point(15.056388888 40.616944444)	https://it.wikipedia.org/wiki/Federico_Conte
Federico Costantini	maschio	30	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Federico_Costantini
Federico D'Incà	maschio	43	Point(12.215561111 46.140830555)	https://it.wikipedia.org/wiki/Federico_D%27Inc%C3%A0
Federico Danti	maschio	67	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Federico_Danti
Federico Di Pofi	maschio	46	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Federico_Di_Pofi
Federico Dordei	maschio	44	Point(35.933333333 31.95)	https://it.wikipedia.org/wiki/Federico_Dordei
Federico Enriques	maschio	78	Point(13.233333333 46.066666666)	https://it.wikipedia.org/wiki/Federico_Enriques
Federico Fauttilli	maschio	71	Point(13.183333333 41.466666666)	https://it.wikipedia.org/wiki/Federico_Fauttilli
Federico Fiecconi	maschio	59	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Federico_Fiecconi
Federico Fiumani	maschio	59	Point(13.4821 43.486080555)	https://it.wikipedia.org/wiki/Federico_Fiumani
Federico Gelli	maschio	57	Point(10.9 43.216666666)	https://it.wikipedia.org/wiki/Federico_Gelli
Federico Ginato	maschio	45	Point(11.533333333 45.283333333)	https://it.wikipedia.org/wiki/Federico_Ginato
Federico Guglielmi	maschio	59	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Federico_Guglielmi
Federico Le Pera	maschio	30	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Federico_Le_Pera
Federico Lombardi	maschio	77	Point(7.490555555 44.645277777)	https://it.wikipedia.org/wiki/Federico_Lombardi
Federico Maria Sardelli	maschio	56	Point(10.316666666 43.55)	https://it.wikipedia.org/wiki/Federico_Maria_Sardelli
Federico Massa	maschio	63	Point(18.169138888 40.352011111)	https://it.wikipedia.org/wiki/Federico_Massa
Federico Moccia	maschio	56	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Federico_Moccia
Federico Moro	maschio	60	Point(11.877777777 45.406388888)	https://it.wikipedia.org/wiki/Federico_Moro
Federico Novella	maschio	38	Point(12.214722222 42.289444444)	https://it.wikipedia.org/wiki/Federico_Novella
Federico Palomba	maschio	82	Point(9.116666666 39.216666666)	https://it.wikipedia.org/wiki/Federico_Palomba
Federico Paulovich	maschio	34	Point(9.366666666 45.616666666)	https://it.wikipedia.org/wiki/Federico_Paulovich
Federico Platania	maschio	48	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Federico_Platania
Federico Rizzo	maschio	38	Point(13.35 41.633333333)	https://it.wikipedia.org/wiki/Federico_Rizzo_(attore)
Federico Russo	maschio	39	Point(11.254166666 43.771388888)	https://it.wikipedia.org/wiki/Federico_Russo
Federico Salvatore	maschio	60	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Federico_Salvatore
Federico Taddia	maschio	47	Point(11.308333333 44.713055555)	https://it.wikipedia.org/wiki/Federico_Taddia
Federico Tavola	maschio	43	Point(9.4 45.85)	https://it.wikipedia.org/wiki/Federico_Tavola
Federico Testa	maschio	65	Point(10.993741666 45.438158333)	https://it.wikipedia.org/wiki/Federico_Testa
Federico Tiezzi	maschio	68	Point(11.746013888 43.274527777)	https://it.wikipedia.org/wiki/Federico_Tiezzi
Federico Tocci	maschio	47	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Federico_Tocci
Federico Torre	maschio	61	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Federico_Torre_(attore)
Federico Varese	maschio	54	Point(11.619865 44.835297)	https://it.wikipedia.org/wiki/Federico_Varese
Federico Vespa	maschio	40	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Federico_Vespa
Federico Zanandrea	maschio	36	Point(9.273611111 45.584722222)	https://it.wikipedia.org/wiki/Federico_Zanandrea
Felice Belisario	maschio	70	Point(18.169138888 40.352011111)	https://it.wikipedia.org/wiki/Felice_Belisario
Felice Besostri	maschio	75	Point(11.130277777 45.372777777)	https://it.wikipedia.org/wiki/Felice_Besostri
Felice Borgoglio	maschio	78	Point(8.62 44.913330555)	https://it.wikipedia.org/wiki/Felice_Borgoglio
Felice Casson	maschio	66	Point(12.27854 45.21891)	https://it.wikipedia.org/wiki/Felice_Casson
Felice Contu	maschio	92	Point(8.7770462 39.6849966)	https://it.wikipedia.org/wiki/Felice_Contu
Felice Farina	maschio	65	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Felice_Farina
Felice Invernici	maschio	58	Point(9.67 45.695)	https://it.wikipedia.org/wiki/Felice_Invernici
Felice Iossa	maschio	70	Point(14.4 40.916666666)	https://it.wikipedia.org/wiki/Felice_Iossa
Felice Laudadio	maschio	75	Point(17.083333333 41.066666666)	https://it.wikipedia.org/wiki/Felice_Laudadio
Felice Mariani	maschio	65	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Felice_Mariani_(judoka)
Felice Maurizio D'Ettore	maschio	59	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Felice_Maurizio_D%27Ettore
Felice Piemontese	maschio	77	Point(15.966666666 41.7)	https://it.wikipedia.org/wiki/Felice_Piemontese
Feliciano Polli	maschio	73	Point(12.516666666 42.516666666)	https://it.wikipedia.org/wiki/Feliciano_Polli
Felix Silla	maschio	82	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Felix_Silla
Femi Benussi	femmina	74	Point(13.633333333 45.083333333)	https://it.wikipedia.org/wiki/Femi_Benussi
Ferdinando Adornato	maschio	65	Point(16.066666666 38.4)	https://it.wikipedia.org/wiki/Ferdinando_Adornato
Ferdinando Aiello	maschio	47	Point(16.25 39.3)	https://it.wikipedia.org/wiki/Ferdinando_Aiello
Ferdinando Balzarro	maschio	75	Point(9.7 45.05)	https://it.wikipedia.org/wiki/Ferdinando_Balzarro
Ferdinando Bologna	maschio	94	Point(13.391991666 42.354008333)	https://it.wikipedia.org/wiki/Ferdinando_Bologna
Ferdinando Camon	maschio	84	Point(11.45 45.183333333)	https://it.wikipedia.org/wiki/Ferdinando_Camon
Ferdinando Di Orio	maschio	71	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Ferdinando_Di_Orio
Ferdinando Fabbri	maschio	65	Point(12.416666666 44.1)	https://it.wikipedia.org/wiki/Ferdinando_Fabbri
Ferdinando Facchiano	maschio	92	Point(14.766666666 41.05)	https://it.wikipedia.org/wiki/Ferdinando_Facchiano
Ferdinando Maddaloni	maschio	53	Point(14.333333333 40.833333333)	https://it.wikipedia.org/wiki/Ferdinando_Maddaloni
Ferdinando Pappalardo	maschio	72	Point(16.85 40.9)	https://it.wikipedia.org/wiki/Ferdinando_Pappalardo
Ferdinando Pignataro	maschio	63	Point(17.240833333 40.418055555)	https://it.wikipedia.org/wiki/Ferdinando_Pignataro
Ferdinando Russo	maschio	84	Point(14.216666666 41.083333333)	https://it.wikipedia.org/wiki/Ferdinando_Russo_(politico_1935)
Ferdinando Russo	maschio	89	Point(13.233333333 37.666666666)	https://it.wikipedia.org/wiki/Ferdinando_Russo_(politico_1930)
Ferdinando Scianna	maschio	76	Point(13.5 38.083333333)	https://it.wikipedia.org/wiki/Ferdinando_Scianna
Ferdinando Signorelli	maschio	91	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Ferdinando_Signorelli_(politico)
Fernanda Contri	femmina	84	Point(7.874722222 45.462222222)	https://it.wikipedia.org/wiki/Fernanda_Contri
Fernanda Moneta	femmina	58	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Fernanda_Moneta
Fernando Cerulli	maschio	93	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Fernando_Cerulli
Fernando Cordova	maschio	93	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Fernando_Cordova
Fernando Fratarcangeli	maschio	62	Point(13.433333333 41.616666666)	https://it.wikipedia.org/wiki/Fernando_Fratarcangeli
Fernando Rossi	maschio	73	Point(11.8 44.7)	https://it.wikipedia.org/wiki/Fernando_Rossi
Fernando Sansò	maschio	74	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Fernando_Sans%C3%B2
Fernando Santosuosso	maschio	93	Point(14.783333333 41.133333333)	https://it.wikipedia.org/wiki/Fernando_Santosuosso
Fernando Scarpa	maschio	51	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Fernando_Scarpa
Ferruccio Brugnaro	maschio	83	Point(12.238055555 45.490555555)	https://it.wikipedia.org/wiki/Ferruccio_Brugnaro
Ferruccio Cainero	maschio	66	Point(13.233333333 46.066666666)	https://it.wikipedia.org/wiki/Ferruccio_Cainero
Ferruccio Gard	maschio	79	Point(7.95 45.383333333)	https://it.wikipedia.org/wiki/Ferruccio_Gard
Ferruccio Parazzoli	maschio	84	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Ferruccio_Parazzoli
Ferruccio Pinotti	maschio	60	Point(11.877777777 45.406388888)	https://it.wikipedia.org/wiki/Ferruccio_Pinotti
Ferruccio Pisoni	maschio	83	Point(10.983333333 46.05)	https://it.wikipedia.org/wiki/Ferruccio_Pisoni
Ferruccio Saro	maschio	68	Point(13.233333333 46.066666666)	https://it.wikipedia.org/wiki/Ferruccio_Saro
Ferruccio Soleri	maschio	90	Point(11.254166666 43.771388888)	https://it.wikipedia.org/wiki/Ferruccio_Soleri
Ferruccio de Bortoli	maschio	66	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Ferruccio_de_Bortoli
Fiamma Nirenstein	femmina	74	Point(11.254166666 43.771388888)	https://it.wikipedia.org/wiki/Fiamma_Nirenstein
Fiammetta	femmina	69	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Fiammetta_(cantante)
Fiammetta Cicogna	femmina	31	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Fiammetta_Cicogna
Fiammetta Fadda	femmina	78	Point(13.804166666 45.636111111)	https://it.wikipedia.org/wiki/Fiammetta_Fadda
Fiammetta Modena	femmina	54	Point(12.38878 43.1122)	https://it.wikipedia.org/wiki/Fiammetta_Modena
Fiammetta Modena	femmina	54	Point(12.3888 43.1121)	https://it.wikipedia.org/wiki/Fiammetta_Modena
Fidel Mbanga-Bauna	maschio	71	Point(24.441404 0.767475)	https://it.wikipedia.org/wiki/Fidel_Mbanga-Bauna
Filiberto Zaratti	maschio	63	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Filiberto_Zaratti
Filippo Ascierto	maschio	62	Point(14.49743 41.08932)	https://it.wikipedia.org/wiki/Filippo_Ascierto
Filippo Berselli	maschio	78	Point(11.342777777 44.493888888)	https://it.wikipedia.org/wiki/Filippo_Berselli
Filippo Bisciglia	maschio	42	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Filippo_Bisciglia
Filippo Bubbico	maschio	65	Point(16.666666666 40.55)	https://it.wikipedia.org/wiki/Filippo_Bubbico
Filippo Busin	maschio	52	Point(11.478611111 45.707222222)	https://it.wikipedia.org/wiki/Filippo_Busin
Filippo Cavazzuti	maschio	77	Point(10.92572 44.64582)	https://it.wikipedia.org/wiki/Filippo_Cavazzuti
Filippo Ceccarelli	maschio	64	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Filippo_Ceccarelli
Filippo Coarelli	maschio	83	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Filippo_Coarelli
Filippo Collura	maschio	75	Point(14.25 37.066666666)	https://it.wikipedia.org/wiki/Filippo_Collura
Filippo Crimì	maschio	32	Point(11.339722222 45.520277777)	https://it.wikipedia.org/wiki/Filippo_Crim%C3%AC
Filippo D'Arpa	maschio	57	Point(13.361262 38.115658)	https://it.wikipedia.org/wiki/Filippo_D%27Arpa
Filippo Facci	maschio	52	Point(9.273611111 45.584722222)	https://it.wikipedia.org/wiki/Filippo_Facci
Filippo Fossati	maschio	59	Point(11.254166666 43.771388888)	https://it.wikipedia.org/wiki/Filippo_Fossati
Filippo Gallinella	maschio	40	Point(11.254166666 43.771388888)	https://it.wikipedia.org/wiki/Filippo_Gallinella
Filippo Gaudenzi	maschio	57	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Filippo_Gaudenzi
Filippo Genzardi	maschio	48	Point(13.361262 38.115658)	https://it.wikipedia.org/wiki/Filippo_Genzardi
Filippo Grandi	maschio	62	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Filippo_Grandi
Filippo Grassia	maschio	69	Point(13.516666666 43.616666666)	https://it.wikipedia.org/wiki/Filippo_Grassia
Filippo La Porta	maschio	67	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Filippo_La_Porta
Filippo Maggia	maschio	59	Point(8.053333333 45.566388888)	https://it.wikipedia.org/wiki/Filippo_Maggia
Filippo Maria Battaglia	maschio	35	Point(13.361262 38.115658)	https://it.wikipedia.org/wiki/Filippo_Maria_Battaglia
Filippo Maria Drago	maschio	56	Point(15.087269444 37.502669444)	https://it.wikipedia.org/wiki/Filippo_Maria_Drago
Filippo Maria Pandolfi	maschio	92	Point(9.67 45.695)	https://it.wikipedia.org/wiki/Filippo_Maria_Pandolfi
Filippo Maturi	maschio	35	Point(11.35 46.5)	https://it.wikipedia.org/wiki/Filippo_Maturi
Filippo Mennuni	maschio	57	Point(16.4 41.15)	https://it.wikipedia.org/wiki/Filippo_Mennuni
Filippo Misuraca	maschio	68	Point(13.75 37.583333333)	https://it.wikipedia.org/wiki/Filippo_Misuraca
Filippo Nigro	maschio	49	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Filippo_Nigro
Filippo Nogarin	maschio	49	Point(10.316666666 43.55)	https://it.wikipedia.org/wiki/Filippo_Nogarin
Filippo Penati	maschio	67	Point(9.273611111 45.584722222)	https://it.wikipedia.org/wiki/Filippo_Penati
Filippo Piccone	maschio	58	Point(13.54775 42.084305555)	https://it.wikipedia.org/wiki/Filippo_Piccone
Filippo Porcelli	maschio	63	Point(16.5875 38.91)	https://it.wikipedia.org/wiki/Filippo_Porcelli
Filippo Roma	maschio	49	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Filippo_Roma
Filippo Saltamartini	maschio	62	Point(13.216355555 43.37415)	https://it.wikipedia.org/wiki/Filippo_Saltamartini
Filippo Scicchitano	maschio	26	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Filippo_Scicchitano
Filippo Scòzzari	maschio	73	Point(11.342777777 44.493888888)	https://it.wikipedia.org/wiki/Filippo_Sc%C3%B2zzari
Filippo Sensi	maschio	51	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Filippo_Sensi
Filippo Taddei	maschio	43	Point(11.342777777 44.493888888)	https://it.wikipedia.org/wiki/Filippo_Taddei
Filippo Timi	maschio	45	Point(12.38878 43.1122)	https://it.wikipedia.org/wiki/Filippo_Timi
Filippo Timi	maschio	45	Point(12.3888 43.1121)	https://it.wikipedia.org/wiki/Filippo_Timi
Filippo Tramontana	maschio	40	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Filippo_Tramontana
Filippo Tuena	maschio	66	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Filippo_Tuena
Filippo Valle	maschio	45	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Filippo_Valle_(attore)
Filippo Vendemmiati	maschio	61	Point(11.619865 44.835297)	https://it.wikipedia.org/wiki/Filippo_Vendemmiati
Filippo Zaccanti	maschio	24	Point(9.67 45.695)	https://it.wikipedia.org/wiki/Filippo_Zaccanti
Fiona May	femmina	50	Point(-0.593055555 51.509722222)	https://it.wikipedia.org/wiki/Fiona_May
Fioravante Palestini	maschio	73	Point(13.956686111 42.752516666)	https://it.wikipedia.org/wiki/Fioravante_Palestini
Fiorella Cagnoni	femmina	72	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Fiorella_Cagnoni
Fiorella Ceccacci Rubino	femmina	54	Point(12.9037 41.467597222)	https://it.wikipedia.org/wiki/Fiorella_Ceccacci_Rubino
Fiorella Farinelli	femmina	76	Point(9.65555 44.146286111)	https://it.wikipedia.org/wiki/Fiorella_Farinelli
Fiorella Kostoris	femmina	74	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Fiorella_Kostoris
Fiorella Mari	femmina	91	Point(-46.633947222 -23.550394444)	https://it.wikipedia.org/wiki/Fiorella_Mari
Fiorella Pierobon	femmina	59	Point(8.7 45.683333333)	https://it.wikipedia.org/wiki/Fiorella_Pierobon
Fiorello	maschio	59	Point(15.087269444 37.502669444)	https://it.wikipedia.org/wiki/Fiorello
Fiorello Cortiana	maschio	64	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Fiorello_Cortiana
Fiorello Gramillano	maschio	73	Point(12.766666666 42.816666666)	https://it.wikipedia.org/wiki/Fiorello_Gramillano
Fiorello Provera	maschio	73	Point(8.866666666 45.316666666)	https://it.wikipedia.org/wiki/Fiorello_Provera
Fiorenza Bassoli	femmina	71	Point(10.816666666 44.916666666)	https://it.wikipedia.org/wiki/Fiorenza_Bassoli
Fiorenza Marchegiani	femmina	66	Point(13.4821 43.486080555)	https://it.wikipedia.org/wiki/Fiorenza_Marchegiani
Fiorenza Tessari	femmina	51	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Fiorenza_Tessari
Fiorenzo Facchini	maschio	90	Point(10.973333333 44.160277777)	https://it.wikipedia.org/wiki/Fiorenzo_Facchini
Fiorenzo Toso	maschio	57	Point(8.682711111 44.403527777)	https://it.wikipedia.org/wiki/Fiorenzo_Toso
Fioretta Mari	femmina	69	Point(11.254166666 43.771388888)	https://it.wikipedia.org/wiki/Fioretta_Mari
Flaminia Festuccia	femmina	34	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Flaminia_Festuccia
Flaminia Jandolo	femmina	89	Point(10.316666666 43.55)	https://it.wikipedia.org/wiki/Flaminia_Jandolo
Flaminio Gualdoni	maschio	65	Point(8.816666666 45.5)	https://it.wikipedia.org/wiki/Flaminio_Gualdoni
Flavia Astolfi	femmina	53	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Flavia_Astolfi
Flavia D'Angeli	femmina	46	Point(3.058611111 36.776388888)	https://it.wikipedia.org/wiki/Flavia_D%27Angeli
Flavia Franconi	femmina	72	Point(10.983333333 43.8475)	https://it.wikipedia.org/wiki/Flavia_Franconi
Flavia Fratello	femmina	55	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Flavia_Fratello
Flavia Mastrella	femmina	59	Point(12.62833333 41.44722222)	https://it.wikipedia.org/wiki/Flavia_Mastrella
Flavia Perina	femmina	61	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Flavia_Perina
Flavia Piccoli Nardelli	femmina	73	Point(11.11666667 46.06666667)	https://it.wikipedia.org/wiki/Flavia_Piccoli_Nardelli
Flavia Vento	femmina	42	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Flavia_Vento
Flavio Albanese	maschio	52	Point(16.866666666 41.125277777)	https://it.wikipedia.org/wiki/Flavio_Albanese_(attore)
Flavio Aquilone	maschio	29	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Flavio_Aquilone
Flavio Arras	maschio	54	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Flavio_Arras
Flavio Barbiero	maschio	77	Point(13.833333333 44.866666666)	https://it.wikipedia.org/wiki/Flavio_Barbiero
Flavio Bucci	maschio	72	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Flavio_Bucci
Flavio Caroli	maschio	74	Point(12.199444444 44.417777777)	https://it.wikipedia.org/wiki/Flavio_Caroli
Flavio Colusso	maschio	59	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Flavio_Colusso
Flavio Delbono	maschio	60	Point(10.489722222 44.999166666)	https://it.wikipedia.org/wiki/Flavio_Delbono
Flavio Di Muro	maschio	33	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Flavio_Di_Muro
Flavio Ermini	maschio	72	Point(10.993741666 45.438158333)	https://it.wikipedia.org/wiki/Flavio_Ermini
Flavio Furno	maschio	33	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Flavio_Furno
Flavio Fusi	maschio	69	Point(10.893611111 43.05)	https://it.wikipedia.org/wiki/Flavio_Fusi
Flavio Gastaldi	maschio	28	Point(7.633333333 44.65)	https://it.wikipedia.org/wiki/Flavio_Gastaldi
Flavio Gismondi	maschio	30	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Flavio_Gismondi
Flavio Insinna	maschio	54	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Flavio_Insinna
Flavio Montrucchio	maschio	44	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Flavio_Montrucchio
Flavio Mucciante	maschio	58	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Flavio_Mucciante
Flavio Oreglio	maschio	61	Point(9.316666666 45.433333333)	https://it.wikipedia.org/wiki/Flavio_Oreglio
Flavio Pagano	maschio	57	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Flavio_Pagano
Flavio Parenti	maschio	40	Point(2.351827777 48.856577777)	https://it.wikipedia.org/wiki/Flavio_Parenti
Flavio Pertoldi	maschio	68	Point(13.233333333 46.066666666)	https://it.wikipedia.org/wiki/Flavio_Pertoldi
Flavio Pistilli	maschio	40	Point(13.789722222 41.805)	https://it.wikipedia.org/wiki/Flavio_Pistilli
Flavio Rodeghiero	maschio	59	Point(11.633333333 45.9)	https://it.wikipedia.org/wiki/Flavio_Rodeghiero
Flavio Santi	maschio	46	Point(8.62 44.913330555)	https://it.wikipedia.org/wiki/Flavio_Santi
Flavio Soriga	maschio	44	Point(8.957634 39.2883428)	https://it.wikipedia.org/wiki/Flavio_Soriga
Flavio Tanzilli	maschio	58	Point(13.616666666 41.716666666)	https://it.wikipedia.org/wiki/Flavio_Tanzilli
Flavio Tattarini	maschio	76	Point(11.585277777 42.831944444)	https://it.wikipedia.org/wiki/Flavio_Tattarini
